experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,rates_valid,finite_metrics,shape_valid,speed_valid,event_valid,clearance_evaluated,battery_valid,message,hard_clearance_valid
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7201,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7201,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7201,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7202,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7202,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7202,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7202,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7202,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7202,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7202,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7202,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7202,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7202,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7203,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7203,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7203,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7203,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7203,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7203,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7203,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7203,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7203,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7203,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7204,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7204,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7204,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7204,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7204,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7204,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7204,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7204,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7204,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7204,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7205,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7205,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7205,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7205,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7205,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7205,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7205,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7205,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7205,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7205,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7206,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7206,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7206,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7206,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7206,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7206,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7206,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7206,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7206,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7206,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7207,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7207,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7207,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7207,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7207,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7207,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7207,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7207,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7207,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7207,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7208,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7208,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7208,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7208,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7208,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7208,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7208,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7208,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7208,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7208,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7209,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7209,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7209,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7209,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7209,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7209,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7209,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7209,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7209,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7209,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7210,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7210,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7210,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7210,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7210,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7210,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7210,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7210,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7210,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7210,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7211,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7211,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7211,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7211,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7211,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7211,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7211,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7211,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7211,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7211,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7212,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7212,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7212,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7212,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7212,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7212,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7212,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7212,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7212,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7212,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7213,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7213,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7213,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7213,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7213,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7213,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7213,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7213,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7213,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7213,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7214,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7214,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7214,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7214,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7214,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7214,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7214,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7214,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7214,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7214,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7215,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7215,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7215,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7215,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7215,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7215,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7215,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7215,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7215,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7215,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7216,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7216,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7216,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7216,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7216,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7216,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7216,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7216,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7216,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7216,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7217,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7217,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7217,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7217,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7217,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7217,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7217,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7217,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7217,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7217,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7218,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7218,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7218,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7218,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7218,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7218,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7218,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7218,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
