experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_tuning_type,method_tuning_seed_count,method_tuning_validation_seed_count,method_tuning_artifact,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n_robots,n_loads,capacity_ratio,robot_payload_mean_kg,robot_payload_cv,load_mass_cv,battery_variation,communication_radius,distance_decay_m,oracle_runtime_ms,capacity_oracle_runtime_ms,capacity_success_rate,served_load_rate,capacity_satisfaction_ratio,demand_satisfaction_ratio,coalition_success_rate,under_capacity_kg,over_capacity_kg,capacity_waste_ratio,mean_capacity_margin_kg,nominal_payload_assigned_kg,effective_capacity_assigned_kg,incomplete_capacity_kg,incomplete_capacity_ratio,served_capacity_alignment,robots_underassigned,robots_overassigned,travel_distance_m,estimated_arrival_time_s,energy_proxy_wh,score_value,oracle_score_value,signed_score_delta_vs_oracle,oracle_dominance_violation,optimality_gap_vs_oracle,capacity_oracle_satisfaction_ratio,capacity_oracle_success_rate,effective_feasibility_ratio,capacity_gap_vs_capacity_oracle,signed_capacity_delta_vs_capacity_oracle,priority_regret,communication_messages,communication_coverage_ratio,runtime_ms,captured_reward,oracle_reward,assigned_robots,idle_robots,assignment_cost,mean_assigned_travel_distance_m,max_assigned_travel_distance_m,strategy_switches
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3100,neural_capacity_scorer,Neural capacity scorer,data_driven,decentralized,proposed,oracle_capacity_neural_scorer,proposed_data_driven_variation,supervised_oracle_imitation,distributed_neural_capacity_score_policy,local_robot_load_capacity_features,121,121,3,220,24,10,10,,0,0,,True,False,sp2-neural-capacity-imitation-v2,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,20.59410000219941,15.321500017307699,0.6666666666666666,0.6666666666666666,0.6299552155499097,0.6299552155499097,0.6666666666666666,52.468802446049985,48.347986233713826,0.3511885537013182,-1.373605404112053,315.08980444696965,137.6695957888002,7.364405027064777,0.05349332933585828,0.9175518100967157,0,3,66.15305565790749,34.4054128855677,392.2455453110751,235.4983970383435,295.3657837628397,-59.867386724496214,False,0.2026889708137825,0.9221242261123488,0.3333333333333333,0.9221242261123488,0.3168434385399631,-0.29216901056243905,0.5657391014270505,18,1.0,12.025699950754642,4.660763021970722,5.226502123397773,6,0,66.15305565790749,11.025509276317914,19.622585637604235,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3100,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_reference_replay,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,20.59410000219941,15.321500017307699,0.6666666666666666,0.6666666666666666,0.9143003743867689,0.9143003743867689,0.6666666666666666,12.15138522404316,6.779954740882474,0.049699496840101325,-1.790476827720229,315.08980444696965,136.41898151797568,27.41069526538442,0.20093021484530407,0.7885613927624162,0,3,65.57429952711384,24.947514434693854,367.08205969462995,295.3657837628397,295.3657837628397,0.0,False,0.0,0.9221242261123488,0.3333333333333333,0.9221242261123488,0.00848459622253394,-0.007823851725579867,0.0,18,1.0,20.59410000219941,5.226502123397773,5.226502123397773,6,0,65.57429952711384,10.929049921185639,18.612213770882207,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v00,3100,capacity_oracle_reference,Pure capacity oracle reference,model_based_oracle,centralized,reference,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,none,centralized_exact_capacity_ceiling_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.45,45.0,0.28,0.45,True,inf,22.0,20.59410000219941,15.321500017307699,0.3333333333333333,0.3333333333333333,0.9221242261123488,0.9221242261123488,0.3333333333333333,11.042038064437406,5.316317633998118,0.039071985337473414,-1.9085734768130962,315.08980444696965,136.06469157069705,70.91516646358419,0.5211871327157479,0.45762104469523,0,3,63.36116983615951,27.352597906232408,364.22903039033565,286.7602018379238,295.3657837628397,-8.605581924915953,False,0.029135337936860344,0.9221242261123488,0.3333333333333333,0.9221242261123488,0.0,0.0,2.5060666561621607,18,1.0,15.321500017307699,2.720435467235612,5.226502123397773,6,0,63.36116983615951,10.560194972693251,17.265061386759427,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3100,greedy_capacity_nearest,Greedy capacity nearest,classic,decentralized,baseline,nearest_capacity_greedy,classic_decentralized_baseline,none,distributed_capacity_greedy_rule,local_robot_load_distance_capacity,0,0,0,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,7.073000073432922,4.121500067412853,0.3333333333333333,0.3333333333333333,0.5365892238705462,0.5365892238705462,0.3333333333333333,71.59931585816679,3.0214289461556874,0.03516266596067481,-22.859295637337038,237.7001125178361,85.92718622458234,49.79811707401796,0.5795385519067718,0.39934066452371464,0,1,27.68717393938698,12.407926944015502,140.3734599437598,181.65127172115905,219.75497330902758,-38.10370158786853,False,0.17339175998663608,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.0,0.07961155483793209,1.906028850590963,18,1.0,0.18889992497861385,2.070698983941245,3.976727834532208,6,0,27.68717393938698,4.61452898989783,9.154067244195772,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3100,hungarian_capacity,Hungarian capacity expanded,classic,centralized,baseline,hungarian_capacity_expanded,classic_centralized_baseline,none,centralized_capacity_slot_assignment,centralized_all_robot_load_pairs,0,0,0,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,7.073000073432922,4.121500067412853,0.0,0.0,0.488611828264568,0.488611828264568,0.0,79.01206687517173,0.0,0.0,-26.337355625057242,196.68396523483193,75.49300626142173,75.49300626142173,1.0,0.0,0,0,25.550914193849067,12.407926944015502,129.4727580576962,148.90320179095568,219.75497330902758,-70.8517715180719,False,0.32241259640771597,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.0,0.031634159231953896,3.976727834532208,18,1.0,0.15719991642981768,0.0,3.976727834532208,5,1,25.550914193849067,5.110182838769814,9.154067244195772,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3100,centralized_capacity_milp,Centralized capacity oracle,model_based_oracle,centralized,reference,exact_effective_capacity_milp,centralized_oracle_reference,none,centralized_binary_milp_effective_capacity,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,7.073000073432922,4.121500067412853,0.6666666666666666,0.6666666666666666,0.40998356991988677,0.40998356991988677,0.6666666666666666,91.16053168131967,5.81251395636458,0.0840480254945383,-28.449339241651696,237.7001125178361,69.15705541163837,0.0,0.0,1.0,3,4,63.09505648210769,30.286599517416697,305.15467329463684,219.75497330902758,219.75497330902758,0.0,False,0.0,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.10283675176559538,-0.04699409911272734,0.0,18,1.0,7.106499979272485,3.976727834532208,3.976727834532208,6,0,63.09505648210769,10.515842747017947,19.919107320687562,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3100,cbba_capacity,CBBA capacity auction,sota,decentralized,baseline,cbba_payload_capacity_proxy,sota_decentralized_baseline,none,distributed_payload_auction_proxy,auction_bids_capacity_deficit,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,7.073000073432922,4.121500067412853,0.3333333333333333,0.3333333333333333,0.5274922173360451,0.5274922173360451,0.3333333333333333,73.00484951810394,3.0214289461556874,0.03574739554275503,-23.32780685731608,237.7001125178361,84.52165256464521,48.392583414080825,0.5725465835759473,0.4062275995632697,1,2,32.19749981263742,18.521471059007535,163.71882463986242,163.34626005969022,219.75497330902758,-56.40871324933735,False,0.2566891315356642,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.0,0.07051454830343101,1.906028850590963,18,1.0,0.4195999354124069,2.070698983941245,3.976727834532208,6,0,32.19749981263742,5.366249968772903,13.664393117446213,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3100,replicator_capacity,Replicator capacity,model_based,decentralized,baseline,population_game_capacity,model_based_decentralized_baseline,model_based_tuning_optional,distributed_capacity_utility_rule,local_capacity_deficit_scores,0,0,4,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,7.073000073432922,4.121500067412853,0.3333333333333333,0.3333333333333333,0.5365892238705462,0.5365892238705462,0.3333333333333333,71.59931585816679,3.0214289461556874,0.03516266596067481,-22.859295637337038,237.7001125178361,85.92718622458234,49.79811707401796,0.5795385519067718,0.39934066452371464,0,1,27.68717393938698,12.407926944015502,140.3734599437598,181.65127172115905,219.75497330902758,-38.10370158786853,False,0.17339175998663608,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.0,0.07961155483793209,1.906028850590963,18,1.0,0.23100001271814108,2.070698983941245,3.976727834532208,6,0,27.68717393938698,4.61452898989783,9.154067244195772,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3100,bnn_capacity,BNN capacity,model_based,decentralized,baseline,bnn_capacity_utility,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_capacity_rule,local_capacity_deficit_scores,0,0,5,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,7.073000073432922,4.121500067412853,0.3333333333333333,0.3333333333333333,0.5365892238705462,0.5365892238705462,0.3333333333333333,71.59931585816679,3.0214289461556874,0.03516266596067481,-22.859295637337038,237.7001125178361,85.92718622458234,49.79811707401796,0.5795385519067718,0.39934066452371464,0,1,27.68717393938698,12.407926944015502,140.3734599437598,181.65127172115905,219.75497330902758,-38.10370158786853,False,0.17339175998663608,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.0,0.07961155483793209,1.906028850590963,18,1.0,0.22730010095983744,2.070698983941245,3.976727834532208,6,0,27.68717393938698,4.61452898989783,9.154067244195772,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3100,smith_capacity,Smith-QR capacity,model_based,decentralized,proposed,smith_qr_effective_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_capacity_rule,local_effective_capacity_scores,0,0,4,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,7.073000073432922,4.121500067412853,0.0,0.0,0.5292662446361148,0.5292662446361148,0.0,72.73075330036036,0.0,0.0,-24.243584433453453,237.7001125178361,81.77431983623309,81.77431983623309,1.0,0.0,0,1,38.85234610354328,17.19514383716079,197.34603246087053,155.79254082115625,219.75497330902758,-63.962432487871325,False,0.2910625025897593,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.0,0.07228857560350072,3.976727834532208,18,1.0,0.20080001559108496,0.0,3.976727834532208,6,0,38.85234610354328,6.4753910172572136,13.301431909694216,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3100,primal_dual_capacity,Primal-dual capacity,model_based,decentralized,proposed,primal_dual_effective_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_capacity_prices,0,0,5,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,7.073000073432922,4.121500067412853,0.0,0.0,0.5201692381016139,0.5201692381016139,0.0,74.1362869602975,0.0,0.0,-24.7120956534325,237.70011251783612,80.36878617629596,80.36878617629596,1.0,0.0,1,2,43.36267197679372,18.521471059007535,220.69139715697315,137.4875291596874,219.75497330902758,-82.26744414934018,False,0.3743598741387875,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.0,0.06319156906899975,3.976727834532208,18,1.0,0.5000999663025141,0.0,3.976727834532208,6,0,43.36267197679372,7.227111996132287,13.664393117446213,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3100,local_primal_dual_capacity,Local primal-dual capacity,model_based,decentralized_local,proposed,local_primal_dual_effective_capacity,proposed_local_variation,model_based_tuning_optional,local_primal_dual_capacity_rule,radius_limited_capacity_scores,0,0,5,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,7.073000073432922,4.121500067412853,0.0,0.0,0.5201692381016139,0.5201692381016139,0.0,74.1362869602975,0.0,0.0,-24.7120956534325,237.70011251783612,80.36878617629596,80.36878617629596,1.0,0.0,1,2,43.36267197679372,18.521471059007535,220.69139715697315,137.4875291596874,219.75497330902758,-82.26744414934018,False,0.3743598741387875,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.0,0.06319156906899975,3.976727834532208,18,1.0,0.5230000242590904,0.0,3.976727834532208,6,0,43.36267197679372,7.227111996132287,13.664393117446213,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3100,imitation_capacity,Data-driven capacity imitation,data_driven,decentralized,baseline,oracle_capacity_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_capacity_score_policy,local_robot_load_capacity_features,8,8,1,0,24,10,10,,0,0,,False,False,sp2-imitation-capacity-linear-v2,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,7.073000073432922,4.121500067412853,0.3333333333333333,0.3333333333333333,0.5174751882005071,0.5174751882005071,0.3333333333333333,74.55253133730164,3.0214289461556874,0.03641417807308521,-23.843700797048655,237.7001125178361,82.97397074544749,46.84490159488311,0.5645734580859907,0.4140911528181328,1,2,33.161297175927466,15.89423079100483,168.1506122897574,201.51007453553856,219.75497330902758,-18.244898773489012,False,0.08302382648620361,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.0,0.06049751916789298,1.906028850590963,18,1.0,0.674600014463067,2.070698983941245,3.976727834532208,6,0,33.161297175927466,5.526882862654578,11.690945941611178,0
SP2_MC_capacity_comparison,light_mixed,light_mixed_v01,3100,neural_capacity_scorer,Neural capacity scorer,data_driven,decentralized,proposed,oracle_capacity_neural_scorer,proposed_data_driven_variation,supervised_oracle_imitation,distributed_neural_capacity_score_policy,local_robot_load_capacity_features,121,121,3,220,24,10,10,,0,0,,True,False,sp2-neural-capacity-imitation-v2,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,7.073000073432922,4.121500067412853,0.3333333333333333,0.3333333333333333,0.5174751882005071,0.5174751882005071,0.3333333333333333,74.55253133730164,3.0214289461556874,0.03641417807308521,-23.843700797048655,237.7001125178361,82.97397074544749,46.84490159488311,0.5645734580859907,0.4140911528181328,1,2,33.161297175927466,15.89423079100483,168.1506122897574,201.51007453553856,219.75497330902758,-18.244898773489012,False,0.08302382648620361,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.0,0.06049751916789298,1.906028850590963,18,1.0,0.7362999022006989,2.070698983941245,3.976727834532208,6,0,33.161297175927466,5.526882862654578,11.690945941611178,0
