experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,assignment_valid,rates_valid,precision_coverage_valid,oracle_dominance_valid,message
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4309,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4309,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4309,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4309,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4309,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4309,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4309,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4309,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4309,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4310,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4310,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4310,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4310,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4310,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4310,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4310,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4310,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4310,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4310,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4311,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4311,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4311,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4311,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4311,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4311,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4311,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4311,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4311,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4311,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4312,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4312,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4312,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4312,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4312,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4312,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4312,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4312,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4312,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4312,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4313,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4313,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4313,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4313,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4313,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4313,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4313,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4313,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4313,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4313,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4314,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4314,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4314,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4314,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4314,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4314,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4314,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4314,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4314,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4314,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4315,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4315,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4315,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4315,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4315,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4315,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4315,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4315,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4315,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4315,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4316,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4316,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4316,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4316,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4316,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4316,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4316,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4316,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4316,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4316,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4317,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4317,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4317,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4317,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4317,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4317,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4317,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4317,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4317,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4317,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4318,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4318,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4318,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4318,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4318,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4318,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4318,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4318,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4318,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4318,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4319,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4319,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4319,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4319,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4319,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4319,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4319,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4319,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4319,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4319,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4320,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4320,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4320,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4320,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4320,cbba_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4320,replicator_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4320,bnn_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4320,smith_wrench_deficit,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4320,smith_wrench_marginal,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4320,support_dual_wrench_market,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4321,wrench_oracle,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4321,oracle_scalar_assignment,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4321,hungarian_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4321,capacity_greedy_slots,True,True,True,True,True,
SP3_MC_wrench_comparison_high_power,point_load_degenerate,point_load_degenerate_v00,4321,cbba_slots,True,True,True,True,True,
