exact_query,exact_result_count,exact_exact_in_snippet,exact_top_url,exact_top_title,exact_urls_first_five,unquoted_query,unquoted_result_count,longest_consecutive_query_words,unquoted_top_url,unquoted_top_title,unquoted_urls_first_five,verdict,rationale,checked_at_utc
"""bajo red degradada ambos alcanzaron Esta coincidencia describe un benchmark poco discriminante""","0","false","","","","bajo red degradada ambos alcanzaron Esta coincidencia describe un benchmark poco discriminante","5","2","https://ministeriodeeducacion.gob.do/docs/biblioteca-virtual/edMv-freud-sigmund-obras-completaspdf.pdf?MhiqyXdGpduP=zqHem5GQgEj","Obras completas","https://ministeriodeeducacion.gob.do/docs/biblioteca-virtual/edMv-freud-sigmund-obras-completaspdf.pdf?MhiqyXdGpduP=zqHem5GQgEj | https://www.alphaxiv.org/es/abs/2606.02535 | https://underc0de.org/guias/inteligencia-artificial/evaluacion-de-aplicaciones-con-modelos-de-lenguaje/index.html | https://www.alphaxiv.org/es/abs/2606.22778 | https://aibiasbench.com/","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:17Z"
"""cabecera y 32 B por identificador No incluye elección de líder atributos""","0","false","","","","cabecera y 32 B por identificador No incluye elección de líder atributos","5","2","https://documentosexternos.cepal.org/server/api/core/bitstreams/a40d748d-fc34-4612-89f8-e73b8ed2e22e/content","Ministerio de Planificación y Cooperación","https://documentosexternos.cepal.org/server/api/core/bitstreams/a40d748d-fc34-4612-89f8-e73b8ed2e22e/content | https://dof.gob.mx/nota_detalle_popup.php?codigo=5452374 | https://dof.gob.mx/nota_detalle_popup.php?codigo=5678382 | https://dof.gob.mx/nota_detalle_popup.php?codigo=5508141 | https://es.scribd.com/document/708968690/Manual-Autoridades","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:19Z"
"""calcula centralmente el agregado de transporte no ejecuta el estimador vecinal aun""","2","false","https://ru.scribd.com/document/350793405/Horacio-Gago-Sociedad-Espontanea","Horacio Gago - Sociedad Espontanea | PDF","https://ru.scribd.com/document/350793405/Horacio-Gago-Sociedad-Espontanea | https://es.doczz.net/doc/11359/hdr--buenos-aires--argentina-2004-2005","calcula centralmente el agregado de transporte no ejecuta el estimador vecinal aun","5","2","https://normas.gba.gob.ar/ar-b/resolucion/2026/19/563466","Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 19/2026 del Ministerio de Transporte","https://normas.gba.gob.ar/ar-b/resolucion/2026/19/563466 | https://dequesetrata.org/boletin-oficial/cee994c8-c200-4613-bf5e-6fed431adacf | https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-246-2002-75917/actualizacion | https://boletinoficial.buenosaires.gob.ar/normativaba/norma/851637 | https://www.boletinoficial.gob.ar/detalleAviso/primera/171731/20171003","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:22Z"
"""camino maximal asíncrono de mejoras estrictas alcanza las cuotas obligatorias realizables tras""","0","false","","","","camino maximal asíncrono de mejoras estrictas alcanza las cuotas obligatorias realizables tras","5","3","https://concesiones.mop.gob.cl/uploads/sites/4/2025/03/Bases-Licitacion-ASSA-Ruta-78.pdf","INGRESO MÍNIMO GARANTIZADO PARA CADA AÑO","https://concesiones.mop.gob.cl/uploads/sites/4/2025/03/Bases-Licitacion-ASSA-Ruta-78.pdf | https://www.xunta.gal/dog/Publicados/2026/20260210/AnuncioG1097-111225-0001_es.html | https://sede.xunta.gal/es/detalle-procedemento?codtram=VI408Q | https://www.xunta.gal/dog/Publicados/2026/20260210/AnuncioG1097-111225-0002_es.html | https://igvs.xunta.gal/es/ayudas/programa-de-ayudas-las-actuaciones-de-rehabilitacion-y-renovacion-en-las-areas-de-rehabilitacion","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:24Z"
"""campo plano no es en general integrable como potencial exacto cuando existen""","3","false","https://www1.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=9198","Decreto 2191 de 2003 - Gestor Normativo","https://www1.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=9198 | https://miguelgrinberg.blogspot.com/ | https://www.researchgate.net/publication/394845891_Metrologia_basada_en_atomos_de_Rydberg_para_aplicaciones_medicas","campo plano no es en general integrable como potencial exacto cuando existen","5","3","https://www.eii.uva.es/~reic/Elas_Web/teoria/ELAS6.pdf","Capítulo 6","https://www.eii.uva.es/~reic/Elas_Web/teoria/ELAS6.pdf | https://openstax.org/books/c%C3%A1lculo-volumen-3/pages/6-1-campos-vectoriales | https://espanol.libretexts.org/Bookshelves/Matematicas/Calculo/Calculo_en_Varias_Variables_%28ETS_Ingenieria_de_la_Universidad_de_Sevilla%29/6._INTEGRALES_DE_LINEA/6.2_Campos_Conservativos | https://personales.unican.es/acobo/ampliacioncalculo/11_CamposConservativos.html | https://www.u-cursos.cl/ingenieria/2008/1/MA2G1/2/material_docente/bajar?id_material=161215","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:27Z"
"""capa estratégica produce el error de wrench y la violación de ocupación""","5","false","https://id.scribd.com/document/383359193/Revista-de-Derecho-Privado","Revista de Derecho Privado | PDF | Propiedad | Posesión (Ley)","https://id.scribd.com/document/383359193/Revista-de-Derecho-Privado | https://esdocs.com/doc/1547051/artigas-y-entre-r%C3%ADos-la-par%C3%A1bola-de-artigas | https://elquiciodelamancebia.wordpress.com/category/general/page/10/ | https://abcdocz.com/doc/974990/primera-parte---biblioteca-virtual-del-genocidio-ayacucho | https://pt.scribd.com/document/373671335/Libro-MORC-tierras-altas-pdf","capa estratégica produce el error de wrench y la violación de ocupación","5","3","https://store.steampowered.com/app/1607400/?l=spanish","Occupation 2.5 en Steam","https://store.steampowered.com/app/1607400/?l=spanish | https://www.kliima.mx/blog/weaponized-incompetence-en-el-trabajo-cuando-la-incompetencia-estrategica-carga-a-otros | https://www.psychologytoday.com/pr/fundamentos/la-incompetencia-como-arma | https://endacopia.wiki/es/items/wrench/ | https://store.steampowered.com/app/1607400/Occupation_25/?l=spanish","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:29Z"
"""central La flota pequeña y el coste sintético restringen la extrapolación cuantitativa""","5","false","https://es.scribd.com/document/567887705/RM-096-2021-MINAM-con-anexo-Plan-Nacional-de-Adaptacion-al-Cambio-Climatico-del-Peru","Plan Nacional de Adaptación Climática Perú | PDF | Geografía Física | Entorno natural","https://es.scribd.com/document/567887705/RM-096-2021-MINAM-con-anexo-Plan-Nacional-de-Adaptacion-al-Cambio-Climatico-del-Peru | https://pdfcoffee.com/carballo-veiga-perez-juan-f-la-gestion-financiera-de-la-empresa-8-pdf-free.html | https://pdfcoffee.com/segunda-edicion-de-conciencia-mismidad-revisada-y-ampliada-pdf-free.html | https://dokumen.pub/ingenieria-ambiental-9701702662-9789701702666.html | https://pdfcoffee.com/tratado-de-tecnologia-farmaceutica-volumen-3-pdf-free.html","central La flota pequeña y el coste sintético restringen la extrapolación cuantitativa","5","2","https://www.boe.es/eli/es/res/2026/08/10/%281%29","BOE-A-2026-17573 Resolución de 10 de agosto de 2026, de la Secretaría General del Tesoro y Financiación Internacional, por la que se actualiza el Anexo 1 incluido en la Resolución de 4 de julio de 2017, de la Secretaría General del Tesoro y Política Financiera, por la que se define el principio de prudencia financiera aplicable a las operaciones de endeudamiento y derivados de las comunidades autónomas y entidades locales.","https://www.boe.es/eli/es/res/2026/08/10/%281%29 | https://www.boe.es/buscar/doc.php?id=BOE-A-2026-679&lang=es | https://relatoria.colombiacompra.gov.co/conceptos/c-165-de-2026/ | https://relatoria.colombiacompra.gov.co/conceptos/c-405-de-2026/ | https://contratacion.castillalamancha.es/consultas-resueltas/206","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:31Z"
"""compara además todas las combinaciones admisibles Cuando la capacidad remanente resulta insuficiente""","5","false","https://pt.scribd.com/document/871356684/Documento-de-Requerimientos-Contratacion-Directa-MANTENIMIENTO-RUTINARIO-CONTINGENCIAS-MANTENIMIENTO-BASICO-DE-PUENTES-Y-CONSERVACION-DEL-SISTEMA","Requerimientos para Mantenimiento Vial CR | PDF","https://pt.scribd.com/document/871356684/Documento-de-Requerimientos-Contratacion-Directa-MANTENIMIENTO-RUTINARIO-CONTINGENCIAS-MANTENIMIENTO-BASICO-DE-PUENTES-Y-CONSERVACION-DEL-SISTEMA | https://www.boe.es/eli/es/cir/2008/05/22/3 | https://www.imprentanacional.go.cr/pub-boletin/2022/11/bol_15_11_2022.html | https://it.scribd.com/document/772127024/CursodeEconomaPblicaI | https://doczz.net/doc/4620108/untitled---buenos-aires-ciudad","compara además todas las combinaciones admisibles Cuando la capacidad remanente resulta insuficiente","5","3","https://eudml.org/doc/40109","EUDML  |  Heurística complementaria a enfoques duales para la planificación de la producción.","https://eudml.org/doc/40109 | https://learn.microsoft.com/es-es/power-automate/desktop-flows/capacity-utilization-process | https://www.ibm.com/docs/es/storage-insights?topic=resources-pools-aggregates-common-provisioning-groups | https://app.inti.gob.ar/greenstone3/biblio/collection/works/document/RegyCom_105_pdf | https://help.sap.com/docs/SAP_S4HANA_CLOUD/32da8359c8ee4e8b8e8c5e15cacba5aa/1ba3a457ef816b10e10000000a441470.html?locale=es-ES","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:34Z"
"""concentración en cargas completas límite formal del déficit lineal bajo escasez Degeneración""","1","false","https://doczz.net/doc/1545715/aqu%C3%AD---fundaci%C3%B3n-seminario-de-investigaci%C3%B3n-para-la-paz","aquí - Fundación Seminario de Investigación para la Paz - mexico and central america","https://doczz.net/doc/1545715/aqu%C3%AD---fundaci%C3%B3n-seminario-de-investigaci%C3%B3n-para-la-paz","concentración en cargas completas límite formal del déficit lineal bajo escasez Degeneración","5","1","https://citius.gal/static/a7bf626043b58ef9d18afefab488f9e4/tese_enriquecomesanha_2021061811193688_55e24b3001.pdf","Universidade de Santiago de Compostela","https://citius.gal/static/a7bf626043b58ef9d18afefab488f9e4/tese_enriquecomesanha_2021061811193688_55e24b3001.pdf | https://www.uv.es/elecfis/ef/Lecc2.pdf | https://www.campustudionline.com/contents/cab6c2df-3cbb-47d4-9fbb-93f4e2c7c190/ | https://openstax.org/books/f%C3%ADsica-universitaria-volumen-2/pages/5-5-calculo-de-los-campos-electricos-de-las-distribuciones-de-carga | https://es.scribd.com/document/724951087/Tema-2-FundamSemiconductores-2024-1","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:37Z"
"""copias obsoletas el pago puede usar un término vecinal distinto del incluido""","0","false","","","","copias obsoletas el pago puede usar un término vecinal distinto del incluido","5","2","https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-2177-2006-123528/actualizacion","TEXTO ACTUALIZADO - Resolución GENERAL 2177 / 2006 - ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS | Argentina.gob.ar","https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-2177-2006-123528/actualizacion | https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-2177-2006-123528/texto | https://portal.dgr.gub.uy/requisitos/MANUAL_version_definitiva_26_mayo_de_2022.pdf | https://www.memoriachilena.gob.cl/archivos2/pdfs/MC0057928.pdf | https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-742-1999-61603/texto","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:39Z"
"""cuatro rondas de anillo lo elevaron a diferencia atribuible al error persistente""","5","false","https://ao3mirror.org/works/85054221?view_full_work=true","LA REINA DE ESPINAS VENENOSAS (The poison in your heart) - SeeleRg - Multifandom [Archive of Our Own]","https://ao3mirror.org/works/85054221?view_full_work=true | https://studylib.es/doc/1536736/s330122f437_es-%C2%A0-pdf---6.725-mb | https://patents.google.com/patent/ES2781687T3/es | https://studylib.es/doc/6250090/el-bosque-negro | https://edomexico.wordpress.com/2016/08/","cuatro rondas de anillo lo elevaron a diferencia atribuible al error persistente","5","2","https://www.sciencedirect.com/science/article/abs/pii/S0007850618300295","Error mapping of rotary tables in 4-axis measuring devices using a ball plate artifact - ScienceDirect","https://www.sciencedirect.com/science/article/abs/pii/S0007850618300295 | https://www.sciencedirect.com/science/article/pii/S0141635918302368 | https://journal.espe.edu.ec/ojs/index.php/cienciaytecnologia/es/article/download/30/29 | https://www.uniagraria.edu.co/observatorio/wp-content/uploads/2019/06/RAD.-25000-23-26-000-1998-02874-0128502-CONSEJO-DE-ESTADO.pdf | https://www.bu.com.co/sites/default/files/2024-01/Laudo%20122485%20del%2016%20de%20agosto%20de%202023.pdf","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:41Z"
"""cuello en estos dos escenarios el testigo temporal es necesario para ordenar""","5","false","https://www.iberley.es/jurisprudencia/sentencia-penal-audiencia-provincial-penal-n-1-23-12-25-840744280","Sentencia Penal 410/2025 Audiencia Provincial Penal de Sevilla nº 1, Rec. 101/2025 de 23 de diciembre del 2025 - Iberley","https://www.iberley.es/jurisprudencia/sentencia-penal-audiencia-provincial-penal-n-1-23-12-25-840744280 | https://pt.scribd.com/document/620325673/Manual-de-litigacion-penal-Duce-y-Baytelmanl | https://www.bogotajuridica.gov.co/sisjur/normas/Norma1.jsp?dt=S&i=82802 | https://vlex.com.co/vid/706624173 | https://studylib.net/doc/28298309/sims-s%C3%ADntomas-mentales-manual-de-psicopatolog%C3%ADa-descripti...","cuello en estos dos escenarios el testigo temporal es necesario para ordenar","5","2","https://normograma.mintic.gov.co/mintic/compilacion/docs/circular_andje_0015_2023.htm","Compilación Jurídica del MINTIC - Circular 15 de 2023 ANDJE","https://normograma.mintic.gov.co/mintic/compilacion/docs/circular_andje_0015_2023.htm | https://www.policia.gov.co/sites/default/files/publicaciones-institucionales/revista-policia-nacional-ediciones-51-52.pdf | https://oscarleon.es/interrogar-al-testigo-conseguir-testimonio-ordenado-cronologico-tematico/ | https://biblioteca.cejamericas.org/bitstream/handle/2015/2966/cl-materiales2-duce.pdf?isAllowed=y&sequence=1 | https://www.cnj.gob.sv/images/documentos/pdf/ecj/publicaciones/Manual_evidencias_forenses_AC.pdf","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:44Z"
"""cuórum aumentará el valor de las cargas completadas frente al beneficio lineal""","1","false","https://www.suin-juriscol.gov.co/viewDocument.asp?id=1472990","DECRETO 2615 DE 2014 - Colombia | SUIN Juriscol","https://www.suin-juriscol.gov.co/viewDocument.asp?id=1472990","cuórum aumentará el valor de las cargas completadas frente al beneficio lineal","5","3","https://www.boe.es/eli/es/rd/2021/03/09/148/con","BOE-A-2021-4239 Real Decreto 148/2021, de 9 de marzo, por el que se establece la metodología de cálculo de los cargos del sistema eléctrico.","https://www.boe.es/eli/es/rd/2021/03/09/148/con | https://busquedas.elperuano.pe/dispositivo/NL/2115771-1 | https://costear.com.ar/guias/gastos-generales-y-beneficio | https://www.boe.es/eli/es/rd/2021/03/09/148 | https://repositorio.cepal.org/bitstream/handle/11362/43988/1/RVE125_Suplemento.pdf","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:47Z"
